発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2011-07-07,ディースリー・パブリッシャー,EARTH DEFENSE FORCE: INSECT ARMAGEDDON,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2011-07-07,ロックスター・ゲームスRockstar Games,L.A.ノワール,2,YES,その他,ロックスター・ゲームスRockstar Games,0,1,Xbox 360
2011-07-07,バンダイナムコゲームス,ナイツコントラクト,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2011-07-21,エレクトロニック・アーツ,Alice: Madness Returns,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-07-21,ワーナー・ホーム・ビデオ,F.E.A.R. 3,2,YES,その他,ワーナー・ホーム・ビデオ,0,1,Xbox 360
2011-07-28,コードマスターズ,オペレーションフラッシュポイント：レッドリバー,2,YES,その他,コードマスターズ,0,1,Xbox 360
2011-07-28,スクウェア・エニックス,ダンジョン・シージIII,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2011-08-25,コードマスターズ,DiRT 3,2,YES,その他,コードマスターズ,0,1,Xbox 360
2011-08-25,ベセスダ・ソフトワークス,Hunted：The Demon's Forge,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2011-08-31,カプコン,モンスターハンター フロンティア オンライン アニバーサリー2011プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2011-09-08,セガ,Rise of Nightmares,2,YES,その他,セガ,0,1,Xbox 360
2011-09-08,カプコン,バイオハザード リバイバルセレクション,2,YES,その他,カプコン,0,1,Xbox 360
2011-09-15,5pb.,DUNAMIS15,2,YES,その他,5pb.,0,1,Xbox 360
2011-09-22,マイクロソフト,Gears of War 3,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-09-22,エレクトロニック・アーツ,シャドウ オブ ザ ダムド,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-09-22,コーエーテクモゲームス,チャンピオンジョッキー:ギャロップレーサー&ジーワンジョッキー,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2011-09-29,サイバーフロント,code 18,2,YES,その他,サイバーフロント,0,1,Xbox 360
2011-09-29,カプコン,モンスターハンター フロンティア オンラインフォワード.2 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2011-10-06,ユービーアイソフト,Child of Eden,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2011-10-06,コードマスターズ,F1 2011,2,YES,その他,コードマスターズ,0,1,Xbox 360
2011-10-06,ベセスダ・ソフトワークス,RAGE,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2011-10-06,マイクロソフト,The Gunstringer,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-10-06,アルケミスト,黄金夢想曲X,2,YES,その他,アルケミスト,0,1,Xbox 360
2011-10-13,カプコン,DEAD RISING2 オフ・ザ・レコード,2,YES,その他,カプコン,0,1,Xbox 360
2011-10-13,マイクロソフト,Forza Motorsport 4,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-10-13,マイクロソフト,Kinect アニマルズ - フシギな島のなかまたち -Kinectimals: Now with Bears!,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-10-13,バンダイナムコゲームス,エースコンバット アサルト・ホライゾン,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2011-10-13,スクウェア・エニックスUbisoft,コール・オブ・ファレス ザ・カルテル,2,YES,その他,スクウェア・エニックスUbisoft,0,1,Xbox 360
2011-10-20,スクウェア・エニックス,DEUS ExDeus Ex: Human Revolution,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2011-10-20,テイクツー・インタラクティブ・ジャパン,NBA 2K12,2,YES,その他,テイクツー・インタラクティブ・ジャパン,0,1,Xbox 360
2011-10-20,スパイクDeep Silver,デッドアイランド,2,YES,その他,スパイクDeep Silver,0,1,Xbox 360
2011-10-22,エレクトロニック・アーツ,FIFA 12 ワールドカップサッカーFIFA 12,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-10-27,マイクロソフトMTV Games,Dance Central 2,2,YES,その他,マイクロソフトMTV Games,0,1,Xbox 360
2011-10-27,マイクロソフト,Kinect スポーツ シーズン2,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-10-27,サイバーフロントTHQ,"ウォーハンマー40,000:スペースマリーン",2,YES,その他,サイバーフロントTHQ,0,1,Xbox 360
2011-10-27,MAGES.,マブラヴ,2,YES,その他,MAGES.,0,1,Xbox 360
2011-10-27,MAGES.,マブラヴ オルタネイティヴ,2,YES,その他,MAGES.,0,1,Xbox 360
2011-11-02,エレクトロニック・アーツ,BattleField 3,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-11-10,コナミ,METAL GEAR SOLID PEACE WALKER HD EDITION,2,YES,その他,コナミ,0,1,Xbox 360
2011-11-10,ケイブ,インスタントブレイン,2,YES,その他,ケイブ,0,1,Xbox 360
2011-11-10,スクウェア・エニックスUbisoft,ドライバー:サンフランシスコ,2,YES,その他,スクウェア・エニックスUbisoft,0,1,Xbox 360
2011-11-10,角川ゲームス,迷宮クロスブラッド リローデッド,2,YES,その他,角川ゲームス,0,1,Xbox 360
2011-11-17,スクウェア・エニックスActivision,Call of Duty: Modern Warfare 3字幕版,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2011-11-17,マイクロソフト,Halo: Combat Evolved Anniversary,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-11-17,カプコン,ULTIMATE MARVEL VS. CAPCOM 3,2,YES,その他,カプコン,0,1,Xbox 360
2011-11-17,コナミ,ぬらりひょんの孫 百鬼繚乱大戦,2,YES,その他,コナミ,0,1,Xbox 360
2011-11-17,エレクトロニック・アーツ,ザ・シムズ3 ペット,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-11-17,THQジャパン,セインツロウ ザ・サード,2,YES,その他,THQジャパン,0,1,Xbox 360
2011-11-23,スクウェア・エニックスWarner Bros. Interactive Entertainment,バットマン アーカム・シティ,2,YES,その他,スクウェア・エニックスWarner Bros. Interactive Entertainment,0,1,Xbox 360
2011-11-23,コナミ,メタルギア ソリッド HD エディション,2,YES,その他,コナミ,0,1,Xbox 360
2011-11-23,ディースリー・パブリッシャー,街ingメーカー4,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2011-12-01,MAGES.,Ever17,2,YES,その他,MAGES.,0,1,Xbox 360
2011-12-01,ユービーアイソフト,アサシン クリード リベレーション,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2011-12-01,SNKプレイモア,ザ・キング・オブ・ファイターズ XIII,2,YES,その他,SNKプレイモア,0,1,Xbox 360
2011-12-01,セガ,ソニック ジェネレーションズ 白の時空,2,YES,その他,セガ,0,1,Xbox 360
2011-12-08,マイクロソフト,Kinect: ディズニーランド・アドベンチャーズ,2,YES,その他,マイクロソフト,0,1,Xbox 360
2011-12-08,ベセスダ・ソフトワークス,The Elder Scrolls V: Skyrim,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2011-12-08,バンダイナムコゲームス,ドラゴンボール アルティメットブラストDragon Ball Z: Ultimate Tenkaichi,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2011-12-08,エレクトロニック・アーツ,ニード・フォー・スピード ザ・ラン,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2011-12-08,マイクロソフトUbisoft,マイケルジャクソン ザ・エクスペリエンス リミテッドエディション,2,YES,その他,マイクロソフトUbisoft,0,1,Xbox 360
2011-12-15,スクウェア・エニックス,ファイナルファンタジーXIII-2,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2011-12-15,マイクロソフトUbisoft,ユアシェイプ フィットネス・エボルブ2012,2,YES,その他,マイクロソフトUbisoft,0,1,Xbox 360
2011-12-17,アークシステムワークス,BLAZBLUE CONTINUUMSHIFT EXTEND,2,YES,その他,アークシステムワークス,0,1,Xbox 360
2011-12-22,サイバーフロントAtlus(海外版),ディヴィニティII ドラゴンナイトサーガ,2,YES,その他,サイバーフロントAtlus(海外版),0,1,Xbox 360
2011-12-22,コーエーテクモゲームス,無双OROCHI2Warriors Orochi 3,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2012-01-17,LucasArts,Lego Star Wars III: The Clone Wars,2,,その他,LucasArts,0,1,Xbox 360
2012-01-19,ディースリー・パブリッシャー,お姉チャンバラZ〜カグラ〜,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2012-01-19,ユービーアイソフト,パワーアップ ヒーローズ,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2012-01-19,テイクツー・インタラクティブ・ジャパン,レッド・デッド・リデンプション コンプリートエディション,2,YES,その他,テイクツー・インタラクティブ・ジャパン,0,1,Xbox 360
2012-01-26,フロム・ソフトウェア,アーマード・コアV,2,YES,その他,フロム・ソフトウェア,0,1,Xbox 360
2012-01-26,"ラッセルKalypso Media, FX Interactive",トロピコ4,2,YES,その他,"ラッセルKalypso Media, FX Interactive",0,1,Xbox 360
2012-02-01,カプコン,モンスターハンター フロンティア オンラインフォワード.3 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2012-02-02,スパイクElectronic Arts,Dragon Age II,2,YES,その他,スパイクElectronic Arts,0,1,Xbox 360
2012-02-02,バンダイナムコゲームス,ソウルキャリバーV,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2012-02-02,コナミ,ネバーデッド,2,YES,その他,コナミ,0,1,Xbox 360
2012-02-16,サイバーフロントBlack Bean Games,WRC 2 FIA World Rally Championship,2,YES,その他,サイバーフロントBlack Bean Games,0,1,Xbox 360
2012-02-16,セガ,バイナリー ドメイン,2,YES,その他,セガ,0,1,Xbox 360
2012-02-23,バンダイナムコゲームス,NARUTO -ナルト- 疾風伝 ナルティメットストームジェネレーションNaruto Shippuden: Ultimate Ninja Storm Generations,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2012-02-23,カプコン,アスラズ ラース,2,YES,その他,カプコン,0,1,Xbox 360
2012-02-23,グレフRising Star Games,アンダーディフィートHD,2,YES,その他,グレフRising Star Games,0,1,Xbox 360
2012-02-23,テイクツー・インタラクティブ・ジャパン2K Games,ダークネス2,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Games,0,1,Xbox 360
2012-03-01,コナミTHQ,UFC Undisputed 3,2,YES,その他,コナミTHQ,0,1,Xbox 360
2012-03-08,カプコン,ストリートファイター X 鉄拳,2,YES,その他,カプコン,0,1,Xbox 360
2012-03-08,コナミ,ブレイズ オブ タイム,2,YES,その他,コナミ,0,1,Xbox 360
2012-03-08,コナミ,蒼の英雄 Birds of Steel,2,YES,その他,コナミ,0,1,Xbox 360
2012-03-13,カプコン,バイオハザード4Resident Evil 4,2,,その他,カプコン,0,1,Xbox 360
2012-03-15,エレクトロニック・アーツ,Mass Effect 3,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2012-03-15,エレクトロニック・アーツ,SSX,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2012-03-22,マイクロソフト,Kinect ラッシュ: ディズニー／ピクサー アドベンチャー,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-03-22,カプコン,デビルメイクライ HDコレクション,2,YES,その他,カプコン,0,1,Xbox 360
2012-03-29,コーエーテクモゲームス,NINJA GAIDEN 3,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2012-03-29,テイクツー・インタラクティブ・ジャパン2K Games,デューク ニューケム フォーエバー,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Games,0,1,Xbox 360
2012-03-29,ディースリー・パブリッシャー,マージャン★ドリームクラブ,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2012-04-05,マイクロソフト,Kinect スター・ウォーズ,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-04-19,ワーナー・ホーム・ビデオ,ウォー・イン・ザ・ノース：ロード・オブ・ザ・リングThe Lord of the Rings: War in the North,2,YES,その他,ワーナー・ホーム・ビデオ,0,1,Xbox 360
2012-04-19,ワーナー・ホーム・ビデオ,セサミストリート：ワンス・アポン・ア・モンスター,2,YES,その他,ワーナー・ホーム・ビデオ,0,1,Xbox 360
2012-04-26,テイクツー・インタラクティブ・ジャパン2K Sports,Major League Baseball 2K12,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2012-04-26,カプコン,バイオハザード オペレーション・ラクーンシティ,2,YES,その他,カプコン,0,1,Xbox 360
2012-05-23,カプコン,モンスターハンターフロンティアオンライン フォワード.4プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2012-05-24,カプコン,ドラゴンズドグマ,2,YES,その他,カプコン,0,1,Xbox 360
2012-05-24,ケイブ,虫姫さま,2,YES,その他,ケイブ,0,1,Xbox 360
2012-06-14,イエティ,After Days-,2,YES,その他,イエティ,0,1,Xbox 360
2012-06-14,角川ゲームスWarner Bros. Interactive Entertainment,ロリポップチェーンソー,2,YES,その他,角川ゲームスWarner Bros. Interactive Entertainment,0,1,Xbox 360
2012-06-21,カプコン,重鉄騎Steel Battalion: Heavy Armor,2,YES,その他,カプコン,0,1,Xbox 360
2012-06-28,5pb.,ROBOTICS;NOTES,2,YES,その他,5pb.,0,1,Xbox 360
2012-06-29,ユービーアイソフト,ゴーストリコン フューチャーソルジャーTom Clancy's Ghost Recon: Future Soldier,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2012-07-05,セガ,マックスアナーキー,2,YES,その他,セガ,0,1,Xbox 360
2012-07-19,ユービーアイソフト,アサシン クリード I+IIウェルカムパック,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2012-07-26,アトラス,ペルソナ4 ジ・アルティメット イン マヨナカアリーナPersona 4 Arena,2,YES,その他,アトラス,0,1,Xbox 360
2012-08-09,ユービーアイソフト505 Games,スナイパーエリートV2,2,YES,その他,ユービーアイソフト505 Games,0,1,Xbox 360
2012-08-15,カプコン,モンスターハンター フロンティア オンライン アニバーサリー2012プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2012-08-23,スパイク・チュンソフト,ウィッチャー2,2,YES,その他,スパイク・チュンソフト,0,1,Xbox 360
2012-08-30,コードマスターズ,DiRT SHOWDOWN,2,YES,その他,コードマスターズ,0,1,Xbox 360
2012-08-30,テイクツー・インタラクティブ・ジャパン2K Games,スペックオプス ザ・ライン,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Games,0,1,Xbox 360
2012-09-06,ロックスター・ゲームス,MAX PAYNE 3,2,YES,その他,ロックスター・ゲームス,0,1,Xbox 360
2012-09-06,ユービーアイソフト,アサシン クリード エツィオ・サーガ,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2012-09-13,バンダイナムコゲームス,鉄拳タッグトーナメント2,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2012-09-20,スパイク・チュンソフトElectronic Arts,キングダムズ オブ アマラー：レコニング,2,YES,その他,スパイク・チュンソフトElectronic Arts,0,1,Xbox 360
2012-09-20,アイディアファクトリー,マジてん -マジで天使を作ってみた-,2,YES,その他,アイディアファクトリー,0,1,Xbox 360
2012-09-27,スクウェア・エニックス,スリーピングドッグス 香港秘密警察Sleeping Dogs,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2012-09-27,コーエーテクモゲームス,デッド オア アライブ5,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2012-09-27,BOOST ON,ラブ☆トレ 〜Sweet〜,2,YES,その他,BOOST ON,0,1,Xbox 360
2012-10-04,コードマスターズ,F1 2012,2,YES,その他,コードマスターズ,0,1,Xbox 360
2012-10-04,カプコン,バイオハザード6Resident Evil 6,2,YES,その他,カプコン,0,1,Xbox 360
2012-10-11,ベセスダ・ソフトワークス,Dishonored,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2012-10-11,マイクロソフト,フェイブル: ザ・ジャーニー,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-10-11,ユービーアイソフト,ロックスミス,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2012-10-17,カプコン,モンスターハンターフロンティアオンライン フォワード.5プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2012-10-18,マイクロソフト,Dance Central 3,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-10-18,エレクトロニック・アーツ,FIFA13 ワールドクラスサッカーFIFA 13,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2012-10-25,マイクロソフト,Forza Horizon,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-10-25,デジターボ,Phantom -PHANTOM OF INFERNO-,2,YES,その他,デジターボ,0,1,Xbox 360
2012-10-25,コナミ,ZONE OF THE ENDERS HD EDITION,2,YES,その他,コナミ,0,1,Xbox 360
2012-10-25,テイクツー・インタラクティブ・ジャパン,ボーダーランズ22K Games,2,YES,その他,テイクツー・インタラクティブ・ジャパン,0,1,Xbox 360
2012-11-01,テイクツー・インタラクティブ・ジャパン,NBA 2K13,2,YES,その他,テイクツー・インタラクティブ・ジャパン,0,1,Xbox 360
2012-11-08,マイクロソフト,Halo 4,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-11-15,マイクロソフト,Kinect スポーツ: アルティメット コレクション,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-11-15,マイクロソフト,Nike＋ Kinect Training,2,YES,その他,マイクロソフト,0,1,Xbox 360
2012-11-15,エレクトロニック・アーツ,アサシン クリード III,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2012-11-15,エレクトロニック・アーツ,ニード・フォー・スピード モスト・ウォンテッド (2012),2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2012-11-15,エレクトロニック・アーツ,メダルオブオナー ウォーファイター,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2012-11-22,ベセスダ・ソフトワークス,DOOM3 BFG EDITION,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2012-11-22,スクウェア・エニックスActivision,コール オブ デューティ ブラックオプスII 字幕版,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2012-11-29,スパイク・チュンソフトTHQ,Darksiders II,2,YES,その他,スパイク・チュンソフトTHQ,0,1,Xbox 360
2012-11-29,BOOST ON,ラブ☆トレ 〜Mint〜,2,YES,その他,BOOST ON,0,1,Xbox 360
2012-12-13,ラッセルKalypso Media,Port Royale3,2,YES,その他,ラッセルKalypso Media,0,1,Xbox 360
2012-12-20,コーエーテクモゲームス,真・北斗無双Fist of the North Star: Ken's Rage 2,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2013-01-17,カプコン,ディーエムシー デビルメイクライ,2,YES,その他,カプコン,0,1,Xbox 360
2013-01-24,スクウェア・エニックス,ヒットマン アブソリューション,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2013-01-24,ハムスターMastiff,ヘビーファイア シャッタードスピア,2,YES,その他,ハムスターMastiff,0,1,Xbox 360
2013-01-31,BOOST ON,ラブ☆トレ 〜Bitter〜,2,YES,その他,BOOST ON,0,1,Xbox 360
2013-02-14,キュート,ギンガフォース,2,YES,その他,キュート,0,1,Xbox 360
2013-02-14,サイバーフロントCI Games,コンバットウイングス:The Great Battles of World War II,2,YES,その他,サイバーフロントCI Games,0,1,Xbox 360
2013-02-28,ユービーアイソフトDeep Silver,リズン2 ダークウォーター,2,YES,その他,ユービーアイソフトDeep Silver,0,1,Xbox 360
2013-03-07,コードマスターズ,F1 RACE STARS,2,YES,その他,コードマスターズ,0,1,Xbox 360
2013-03-07,エレクトロニック・アーツ,クライシス3,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2013-03-07,ユービーアイソフト,ファークライ3,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2013-03-14,カプコン,ヴァンパイアリザレクション,2,YES,その他,カプコン,0,1,Xbox 360
2013-03-21,マイクロソフト,Gears of War: Judgment,2,YES,その他,マイクロソフト,0,1,Xbox 360
2013-03-27,スクウェア・エニックス,ファイナルファンタジーXI アドゥリンの魔境 拡張データディスクFinal Fantasy XI: Seekers of Adoulin,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2013-03-28,エレクトロニック・アーツ,アーミー オブ ツー ザ・デビルズカーテル,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2013-03-28,ケイブ,ケイブシューティングコレクション,2,YES,その他,ケイブ,0,1,Xbox 360
2013-03-28,BOOST ON,ラブ☆トレ 〜Chocolate〜,2,YES,その他,BOOST ON,0,1,Xbox 360
2013-04-04,コーエーテクモゲームス,NINJA GAIDEN 3: Razor's Edge,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2013-04-17,カプコン,モンスターハンター フロンティアG1 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2013-04-18,バンダイナムコゲームス,NARUTO -ナルト- 疾風伝 ナルティメットストーム3Naruto Shippuden: Ultimate Ninja Storm 3,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2013-04-25,MOSS,Caladrius,2,YES,その他,MOSS,0,1,Xbox 360
2013-04-25,5pb.,STEINS;GATE 線形拘束のフェノグラム,2,YES,その他,5pb.,0,1,Xbox 360
2013-04-25,スクウェア・エニックス,TOMB RAIDER,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2013-04-25,カプコン,ドラゴンズドグマ: ダークアリズン,2,YES,その他,カプコン,0,1,Xbox 360
2013-04-25,テイクツー・インタラクティブ・ジャパン2K Games,バイオショック インフィニット,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Games,0,1,Xbox 360
2013-05-16,5pb.,マブラヴ オルタネイティヴ トータル・イクリプス,2,YES,その他,5pb.,0,1,Xbox 360
2013-05-23,カプコン,バイオハザード リベレーションズ アンベールド エディションResident Evil: Revelations,2,YES,その他,カプコン,0,1,Xbox 360
2013-05-30,トライアングル・サービス,シューティングラブ。10周年 〜XIIZEAL & ⊿ZEAL〜,2,YES,その他,トライアングル・サービス,0,1,Xbox 360
2013-05-30,ケイブ,怒首領蜂最大往生,2,YES,その他,ケイブ,0,1,Xbox 360
2013-06-06,マイクロソフト,Minecraft: Xbox 360 Edition,2,YES,その他,マイクロソフト,0,1,Xbox 360
2013-06-13,キュート,ギンガフォース&エスカトス Wonder Pack,2,YES,その他,キュート,0,1,Xbox 360
2013-06-20,ワーナー エンターテイメント ジャパン,バットマン：アーカム・ツインパック,2,YES,その他,ワーナー エンターテイメント ジャパン,0,1,Xbox 360
2013-06-27,サイバーフロントCity Interactive,スナイパー ゴーストウォリアー 2,2,YES,その他,サイバーフロントCity Interactive,0,1,Xbox 360
2013-07-04,ディースリー・パブリッシャー,地球防衛軍4Earth Defense Force 2025,2,YES,その他,ディースリー・パブリッシャー,0,1,Xbox 360
2013-07-10,カプコン,モンスターハンター フロンティアG2 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2013-07-11,スパイク・チュンソフトDeep Silver,Dead Island:Riptide,2,YES,その他,スパイク・チュンソフトDeep Silver,0,1,Xbox 360
2013-07-25,コードマスターズ,RACE DRIVER GRID 2Grid 2,2,YES,その他,コードマスターズ,0,1,Xbox 360
2013-08-01,角川ゲームスXseed GamesDeep Silver,KILLER IS DEAD,2,YES,その他,角川ゲームスXseed GamesDeep Silver,0,1,Xbox 360
2013-08-01,スパイク・チュンソフトDeep Silver,メトロ ラストライト,2,YES,その他,スパイク・チュンソフトDeep Silver,0,1,Xbox 360
2013-08-22,5pb.,DISORDER6,2,YES,その他,5pb.,0,1,Xbox 360
2013-08-28,カプコン,モンスターハンター フロンティア G アニバーサリー2013 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2013-08-29,カプコン,ロスト プラネット 3,2,YES,その他,カプコン,0,1,Xbox 360
2013-09-05,ラッセルFocus Home Interactive,Farming Simulator,2,YES,その他,ラッセルFocus Home Interactive,0,1,Xbox 360
2013-09-05,ユービーアイソフト,スプリンターセル ブラックリスト,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2013-09-05,コーエーテクモゲームス,デッド オア アライブ5 アルティメット,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2013-09-12,ユービーアイソフト,エア コンフリクト ベトナム,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2013-09-19,5pb.,ファントムブレイカー：エクストラ,2,YES,その他,5pb.,0,1,Xbox 360
2013-09-26,フロム・ソフトウェアNamco Bandai,ARMORED CORE VERDICT DAY,2,YES,その他,フロム・ソフトウェアNamco Bandai,0,1,Xbox 360
2013-09-26,インターグローNordic Games,ペインキラーヘル・アンド・ダムネイション,2,YES,その他,インターグローNordic Games,0,1,Xbox 360
2013-10-10,コードマスターズ,F1 2013,2,YES,その他,コードマスターズ,0,1,Xbox 360
2013-10-10,ロックスター・ゲームス,グランド・セフト・オートV,2,YES,その他,ロックスター・ゲームス,0,1,Xbox 360
2013-10-16,カプコン,モンスターハンター フロンティアG3 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2013-10-17,エレクトロニック・アーツ,FIFA 14 ワールドクラスサッカーFIFA 14,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2013-11-07,テイクツー・インタラクティブ・ジャパン2K Sports,NBA2K14,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2013-11-07,エレクトロニック・アーツ,バトルフィールド 4,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2013-11-07,ユービーアイソフト,ロックスミス2014,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2013-11-14,インターグローNordic Games,Deadfall Adventure,2,YES,その他,インターグローNordic Games,0,1,Xbox 360
2013-11-14,スクウェア・エニックスActivision,コール オブ デューティ ゴースト【字幕版】,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2013-11-21,スクウェア・エニックス,ライトニング リターンズ ファイナルファンタジーXIII,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2013-11-28,ユービーアイソフト,アサシン クリード IV ブラック フラッグ,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2013-12-05,ワーナー エンターテイメント ジャパン,バットマン アーカム・ビギンズ,2,YES,その他,ワーナー エンターテイメント ジャパン,0,1,Xbox 360
2013-12-12,エレクトロニック・アーツ,ニード・フォー・スピード ライバルズ,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2013-12-19,トライアングル・サービス,シューティングラブ。コレクション,2,YES,その他,トライアングル・サービス,0,1,Xbox 360
2013-12-19,ハムスターMastiff,バンドフューズ ロックレジェンド,2,YES,その他,ハムスターMastiff,0,1,Xbox 360
2014-01-23,スパイク・チュンソフトDeep Silver,セインツロウIV ウルトラスーパーアルティメットデラックスエディション,2,YES,その他,スパイク・チュンソフトDeep Silver,0,1,Xbox 360
2014-01-23,バンダイナムコゲームス,ドラゴンボールZ BATTLE OF Z,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2014-02-05,カプコン,モンスターハンター フロンティアG メモリアルパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2014-02-06,マイクロソフト,Fable Anniversary,2,YES,その他,マイクロソフト,0,1,Xbox 360
2014-02-27,ビジネスパートナー,紫影のソナーニル Refrain -What a beautiful memories-,2,YES,その他,ビジネスパートナー,0,1,Xbox 360
2014-03-13,フロム・ソフトウェアNamco Bandai Games,DARK SOULS II,2,YES,その他,フロム・ソフトウェアNamco Bandai Games,0,1,Xbox 360
2014-03-20,コナミデジタルエンタテインメント,METAL GEAR SOLID V: GROUND ZEROES,2,YES,その他,コナミデジタルエンタテインメント,0,1,Xbox 360
